,latitude,longitude,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,clusters,cluster
1720,49.26821,-123.18413,140,5,14,0.29,1,0,0,0,pink
1721,49.2781,-123.09955,179,3,70,1.4,1,3,16,0,pink
1722,49.29043,-123.13367,49,30,3,0.06,1,0,0,0,pink
1723,49.23762,-123.19521,199,1,11,0.22,4,58,2,0,pink
1724,49.25533,-123.04361,150,1,36,0.72,2,1,0,0,pink
1725,49.24621975,-123.1180088,402,2,15,5.42,1,69,15,1,purple
1726,49.28618,-123.12312,298,2,301,6.02,1,22,86,0,pink
1727,49.25821,-123.04656,109,1,202,4.09,2,74,69,0,pink
1728,49.25787,-123.04549,94,1,124,2.53,2,59,52,0,pink
1729,49.24049,-123.09713,101,2,38,0.78,1,251,0,2,dark purple
1730,49.24398,-123.08796,75,5,57,1.16,1,161,11,0,pink
1731,49.24388,-123.09462,182,2,174,3.52,1,126,55,0,pink
1732,49.23842,-123.03808,213,2,81,1.66,1,25,44,0,pink
1733,49.27468,-123.13269,250,2,81,1.63,1,9,30,0,pink
1734,49.26318,-123.0336,90,1,130,2.63,1,78,32,0,pink
1735,49.26665,-123.06027,50,1,16,0.32,3,0,0,0,pink
1736,49.2667,-123.06024,200,7,11,0.23,3,0,0,0,pink
1737,49.27882767,-123.1075058,393,3,52,1.05,1,39,11,1,purple
1738,49.27978,-123.10638,109,30,18,0.38,1,241,2,2,dark purple
1739,49.21328,-123.11393,75,1,16,0.32,1,0,0,0,pink
1740,49.23737,-123.1949,264,1,15,0.3,4,175,9,2,dark purple
1741,49.27848,-123.10632,350,3,169,3.4,1,43,52,0,pink
1742,49.2794,-123.10765,521,2,118,2.4,2,176,23,1,purple
1743,49.23557,-123.20191,988,2,2,0.04,1,222,0,1,purple
1744,49.28037,-123.10693,100,2,18,0.37,1,0,0,0,pink
1745,49.28134,-123.08342,216,2,207,4.2,1,183,86,2,dark purple
1746,49.248,-123.1684,600,30,1,0.02,2,62,0,1,purple
1747,49.26227,-123.09122,200,3,6,0.12,2,0,0,0,pink
1748,49.24267,-123.184,293,27,17,0.35,1,82,2,0,pink
1749,49.26672,-123.13075,216,1,206,4.15,1,23,60,0,pink
1750,49.27339,-123.10189,129,3,6,0.12,1,0,0,0,pink
1751,49.27827,-123.12106,139,30,179,3.6,1,104,6,0,pink
1752,49.26619,-123.02802,221,2,69,1.41,1,0,31,0,pink
1753,49.28905,-123.14016,269,3,1,0.02,1,0,0,0,pink
1754,49.22877,-123.10511,85,3,51,1.03,1,0,10,0,pink
1755,49.23859,-123.19518,191,1,22,0.47,4,156,18,0,pink
1756,49.28028,-123.12654,249,28,21,0.44,1,32,5,0,pink
1757,49.25999,-123.14747,185,1,30,0.61,1,0,0,0,pink
1758,49.2584,-123.21416,300,5,40,0.8,2,63,12,0,pink
1759,49.24692,-123.16597,150,30,6,0.13,1,230,1,2,dark purple
1760,49.27149,-123.10447,250,30,7,0.16,1,304,0,2,dark purple
1761,49.25462,-123.09514,65,3,35,0.72,2,176,7,2,dark purple
1762,49.22455597,-123.0552826,59,30,0,0.0,1,1,0,0,pink
1763,49.26461,-123.1564,172,1,297,6.21,1,35,86,0,pink
1764,49.25358,-123.10384,200,2,30,0.65,1,81,12,0,pink
1765,49.24339,-123.03071,194,2,5,0.1,1,329,1,2,dark purple
1766,49.22159,-123.04221,259,1,84,1.71,1,23,34,0,pink
1767,49.23903,-123.15143,550,3,35,0.74,1,166,21,1,purple
1768,49.21394,-123.11052,132,1,220,4.5,1,92,80,0,pink
1769,49.24921,-123.10359,105,2,24,0.52,1,50,2,0,pink
1770,49.27968,-123.10883,387,1,300,6.06,1,319,88,1,purple
1771,49.24963,-123.11933,90,30,53,1.07,2,102,8,0,pink
1772,49.27636,-123.03481,85,7,2,0.04,1,0,0,0,pink
1773,49.28131,-123.1206,124,1,0,0.0,1,0,0,0,pink
1774,49.28619,-123.06425,186,4,48,1.02,1,0,0,0,pink
1775,49.28138,-123.05458,126,2,91,1.88,2,60,47,0,pink
1776,49.2747,-123.12633,543,30,0,0.0,1,0,0,1,purple
1777,49.26463,-123.09915,210,7,4,0.08,1,25,1,0,pink
1778,49.24555,-123.18408,358,1,0,0.0,2,0,0,1,purple
1779,49.24589,-123.18407,243,1,0,0.0,2,0,0,0,pink
1780,49.22847,-123.03216,72,2,28,0.58,1,0,0,0,pink
1781,49.2879,-123.05895,299,6,11,0.23,2,0,0,0,pink
1782,49.24616,-123.04223,150,30,52,1.08,1,137,4,0,pink
1783,49.25839,-123.14987,206,30,17,0.45,1,104,5,0,pink
1784,49.28079,-123.09973,235,28,5,0.11,1,0,0,0,pink
1785,49.28687,-123.13024,90,30,1,0.02,1,0,0,0,pink
1786,49.28839,-123.13291,850,2,11,2.36,2,277,11,1,purple
1787,49.25499,-123.07327,250,7,11,0.23,1,0,0,0,pink
1788,49.26361,-123.12692,125,3,16,0.33,1,0,0,0,pink
1789,49.27866,-123.13646,231,7,97,1.98,1,284,15,2,dark purple
1790,49.25359,-123.18147,152,1,86,1.77,3,47,34,0,pink
1791,49.24899,-123.1772,100,1,5,0.11,1,0,0,0,pink
1792,49.24579,-123.05891,82,1,73,1.5,2,0,30,0,pink
1793,49.22391,-123.11891,35,30,20,0.42,3,21,1,0,pink
1794,49.24016,-123.19655,201,1,6,0.12,4,75,3,0,pink
1795,49.27905,-123.11899,238,2,88,1.81,1,135,36,0,pink
1796,49.24088,-123.09891,125,30,13,0.28,1,0,3,0,pink
1797,49.29148,-123.13554,208,2,38,0.78,3,4,3,0,pink
1798,49.28778,-123.12574,279,30,15,0.32,13,281,5,2,dark purple
1799,49.28807,-123.12777,216,30,44,0.92,1,36,3,0,pink
1800,49.25295,-123.09351,155,3,54,1.12,1,277,27,2,dark purple
1801,49.28363,-123.10386,225,3,15,0.31,1,0,0,0,pink
1802,49.27667,-123.1168,150,30,23,0.48,1,308,5,2,dark purple
1803,49.24676,-123.05111,150,2,121,2.48,1,72,40,0,pink
1804,49.27873,-123.12046,51,30,1,0.02,2,0,0,0,pink
1805,49.25996,-123.16221,250,3,60,1.23,1,262,15,2,dark purple
1806,49.27659,-123.08946,173,2,231,4.84,1,119,75,0,pink
1807,49.26164,-123.07352,134,1,17,0.38,1,0,7,0,pink
1808,49.28796,-123.1349,50,2,16,0.33,1,0,0,0,pink
1809,49.28572,-123.12401,300,3,68,1.39,1,219,31,2,dark purple
1810,49.28492,-123.02658,200,5,39,0.82,2,53,9,0,pink
1811,49.26273,-123.18552,125,3,7,0.14,5,282,0,2,dark purple
1812,49.23665,-123.17934,90,1,3,0.06,1,0,0,0,pink
1813,49.27951,-123.10874,222,2,210,4.39,1,123,89,0,pink
1814,49.25437,-123.04379,88,1,46,0.94,2,0,0,0,pink
1815,49.27962,-123.12405,200,1,241,4.94,1,217,75,2,dark purple
1816,49.25214,-123.09817,157,1,149,3.07,1,109,66,0,pink
1817,49.26922,-123.13969,450,4,18,0.38,1,20,0,1,purple
1818,49.23631,-123.09558,144,3,86,1.8,1,48,40,0,pink
1819,49.27645,-123.12993,75,30,10,0.21,1,6,5,0,pink
1820,49.2687,-123.06548,221,2,63,1.3,1,18,29,0,pink
1821,49.23398,-123.06804,90,5,43,0.88,1,97,9,0,pink
1822,49.23773,-123.08654,300,4,6,0.13,1,17,0,0,pink
1823,49.2673,-123.16752,441,30,93,1.93,1,309,22,1,purple
1824,49.26736,-123.10059,230,1,17,0.35,1,0,0,0,pink
1825,49.2804,-123.11,626,2,111,2.29,1,159,38,1,purple
1826,49.28003,-123.10686,113,30,10,0.22,1,110,3,0,pink
1827,49.28569,-123.12691,229,30,0,0.0,1,0,0,0,pink
1828,49.28531,-123.06652,65,3,3,0.06,1,0,0,0,pink
1829,49.26876,-123.17423,729,1,37,0.77,1,10,25,1,purple
1830,49.27352,-123.12392,155,30,12,0.27,1,283,3,2,dark purple
1831,49.27507,-123.06757,350,5,23,0.48,1,98,3,1,purple
1832,49.27174,-123.16352,197,3,147,3.02,1,36,32,0,pink
1833,49.24855,-123.12028,132,30,60,1.25,1,103,13,0,pink
1834,49.24903,-123.12034,162,30,49,1.03,2,114,7,0,pink
1835,49.24776,-123.04677,158,30,18,0.39,1,24,4,0,pink
1836,49.27714,-123.11859,110,30,14,0.3,1,119,0,0,pink
1837,49.28635,-123.12469,319,30,1,0.02,1,179,0,2,dark purple
1838,49.28932402,-123.1374605,254,2,151,3.15,1,15,55,0,pink
1839,49.29008,-123.13387,165,30,7,0.2,37,28,0,0,pink
1840,49.20915,-123.14363,126,2,150,3.09,1,251,35,2,dark purple
1841,49.25165,-123.11312,420,7,1,0.02,1,0,0,1,purple
1842,49.27975,-123.06576,216,2,104,2.15,1,225,31,2,dark purple
1843,49.28052,-123.10686,299,2,26,0.54,1,0,11,0,pink
1844,49.26211,-123.09153,80,2,12,0.25,2,0,0,0,pink
1845,49.26698,-123.10011,213,1,63,1.3,1,52,30,0,pink
1846,49.27972936,-123.1087723,220,1,86,1.82,1,44,45,0,pink
1847,49.28028,-123.12069,316,2,146,3.05,1,150,58,0,pink
1848,49.24298,-123.03949,53,30,17,0.36,2,32,4,0,pink
1849,49.28347,-123.06099,115,3,13,0.27,1,0,0,0,pink
1850,49.27559,-123.13415,150,30,54,1.12,4,1,5,0,pink
1851,49.24755,-123.0914,249,2,98,2.03,1,317,23,2,dark purple
1852,49.28616,-123.0526,102,1,243,5.01,1,12,88,0,pink
1853,49.23331,-123.09835,41,30,4,0.09,1,38,1,0,pink
1854,49.28243,-123.12295,279,2,159,3.29,1,43,66,0,pink
1855,49.25809,-123.07783,589,3,0,0.0,1,53,0,1,purple
1856,49.24104,-123.07267,69,4,21,0.44,2,0,0,0,pink
1857,49.26091,-123.09784,190,30,27,0.58,1,298,4,2,dark purple
1858,49.28835,-123.12433,145,30,3,0.06,11,77,0,0,pink
1859,49.27894,-123.11539,300,3,9,0.19,1,0,0,0,pink
1860,49.22246,-123.04124,108,2,176,3.69,1,159,44,0,pink
1861,49.26136,-123.0996,119,2,22,0.46,1,0,0,0,pink
1862,49.23448181,-123.1130447,80,30,12,0.25,4,40,1,0,pink
1863,49.26112,-123.12836,175,30,2,0.1,30,282,0,2,dark purple
1864,49.22417,-123.07754,178,1,141,2.94,1,5,68,0,pink
1865,49.29165,-123.13464,135,30,15,0.33,37,35,5,0,pink
1866,49.27622,-123.11441,200,1,3,0.06,2,0,0,0,pink
1867,49.25813,-123.12783,55,30,7,0.15,1,0,0,0,pink
1868,49.26647,-123.18603,400,2,0,0.0,1,0,0,1,purple
1869,49.27637,-123.06033,271,2,103,2.2,2,87,20,0,pink
1870,49.25904,-123.13314,135,3,31,0.65,1,0,0,0,pink
1871,49.28504,-123.02787,225,7,1,0.02,2,0,0,0,pink
1872,49.22209,-123.1222,159,3,48,1.01,1,21,18,0,pink
1873,49.23736,-123.07747,80,1,49,1.02,2,308,27,2,dark purple
1874,49.27673,-123.12961,99,30,59,1.23,1,0,0,0,pink
1875,49.27929,-123.11049,118,30,6,0.15,2,281,2,2,dark purple
1876,49.23903,-123.08755,149,2,61,1.33,1,0,7,0,pink
1877,49.28098,-123.10952,155,1,8,0.17,2,0,0,0,pink
1878,49.22751,-123.16339,521,30,6,0.13,1,282,0,1,purple
1879,49.27894,-123.10821,145,1,4,0.08,2,0,0,0,pink
1880,49.28036664,-123.1077142,275,1,68,1.41,1,178,8,2,dark purple
1881,49.20777,-123.05639,40,1,5,0.1,6,0,0,0,pink
1882,49.23791,-123.0788,90,1,45,0.95,2,310,26,2,dark purple
1883,49.2593,-123.21094,270,30,46,0.96,4,336,5,2,dark purple
1884,49.23885,-123.07307,59,2,11,0.23,2,0,0,0,pink
1885,49.24522,-123.02829,210,2,101,2.11,1,43,15,0,pink
1886,49.25116,-123.06571,380,4,9,0.19,1,8,5,1,purple
1887,49.26745,-123.09589,260,2,128,2.68,1,28,43,0,pink
1888,49.26966,-123.17164,150,30,0,0.0,1,261,0,2,dark purple
1889,49.25087,-123.05518,100,1,16,0.33,1,0,0,0,pink
1890,49.28524,-123.04664,82,2,0,0.0,1,0,0,0,pink
1891,49.28939,-123.1361,472,2,101,2.13,1,52,35,1,purple
1892,49.20599,-123.12547,28,1,4,0.09,1,0,0,0,pink
1893,49.2075,-123.05633,40,1,1,0.02,6,0,0,0,pink
1894,49.20629,-123.05634,50,1,0,0.0,6,0,0,0,pink
1895,49.28116,-123.08396,156,3,120,2.51,1,95,48,0,pink
1896,49.27812,-123.12829,117,3,38,0.83,1,0,0,0,pink
1897,49.29174,-123.13352,165,30,6,0.19,37,36,3,0,pink
1898,49.28131,-123.0622,115,2,65,1.37,1,278,37,2,dark purple
1899,49.27608,-123.12896,250,30,5,0.11,11,227,0,2,dark purple
1900,49.24829,-123.05124,89,1,15,0.31,3,0,0,0,pink
1901,49.26756,-123.17384,190,30,5,0.11,1,313,0,2,dark purple
1902,49.24582,-123.07564,150,5,1,0.02,1,0,0,0,pink
1903,49.28495,-123.13909,200,1,1,0.02,2,0,0,0,pink
1904,49.21694,-123.07877,250,30,0,0.0,1,179,0,2,dark purple
1905,49.26327,-123.17857,129,2,36,0.78,1,154,14,0,pink
1906,49.27336,-123.15766,345,3,63,1.32,4,12,28,0,pink
1907,49.27795,-123.12797,269,30,80,1.69,2,196,3,2,dark purple
1908,49.25094,-123.05199,86,2,208,4.36,1,2,68,0,pink
1909,49.26172,-123.10788,250,3,39,1.92,1,17,30,0,pink
1910,49.25462,-123.09677,599,2,7,0.15,2,0,5,1,purple
1911,49.26102,-123.20051,250,2,49,1.06,1,141,24,0,pink
1912,49.25982,-123.10917,98,1,57,1.19,1,0,0,0,pink
1913,49.23494,-123.14378,142,1,21,0.45,3,27,4,0,pink
1914,49.2769,-123.06862,164,6,8,0.18,1,0,2,0,pink
1915,49.26214,-123.05763,150,3,3,0.06,2,0,0,0,pink
1916,49.22885,-123.02527,220,3,13,0.27,1,24,5,0,pink
1917,49.27369,-123.13199,575,15,0,0.0,23,89,0,1,purple
1918,49.26472,-123.10804,233,30,0,0.0,1,160,0,2,dark purple
1919,49.2796875,-123.1259891,292,1,0,0.0,2,52,0,0,pink
1920,49.2796875,-123.1259891,349,1,0,0.0,2,45,0,1,purple
1921,49.28532,-123.12951,55,30,2,0.04,1,0,0,0,pink
1922,49.26345,-123.20982,160,30,0,0.0,1,43,0,0,pink
1923,49.26206,-123.09696,250,4,21,0.44,1,72,9,0,pink
1924,49.25813,-123.08193,400,3,19,0.41,1,10,4,1,purple
1925,49.2789,-123.1181,115,30,11,0.26,36,305,2,2,dark purple
1926,49.27304,-123.12713,130,3,35,0.75,2,0,0,0,pink
1927,49.25091,-123.10472,429,3,11,0.49,1,69,8,1,purple
1928,49.28169,-123.12626,315,1,153,3.23,2,232,33,2,dark purple
1929,49.24835,-123.16907,113,1,213,4.54,1,38,101,0,pink
1930,49.26441,-123.15387,129,30,28,0.6,1,282,0,2,dark purple
1931,49.21878,-123.06693,21,1,16,0.34,1,0,0,0,pink
1932,49.28102,-123.10921,325,3,102,2.26,1,0,6,0,pink
1933,49.27072,-123.1041,165,30,8,0.46,1,312,4,2,dark purple
1934,49.29277,-123.04673,600,3,9,0.19,1,0,3,1,purple
1935,49.26285,-123.13288,131,3,86,1.83,1,54,34,0,pink
1936,49.24152,-123.08913,48,30,7,0.16,5,78,1,0,pink
1937,49.2798,-123.10663,263,1,136,2.87,1,64,40,0,pink
1938,49.27334,-123.12827,125,1,20,0.44,2,0,0,0,pink
1939,49.27776,-123.12884,216,3,143,3.02,1,35,41,0,pink
1940,49.25413,-123.1711,159,2,69,1.48,1,121,54,0,pink
1941,49.2751,-123.11775,212,30,8,0.17,1,364,0,2,dark purple
1942,49.24334,-123.09244,90,30,8,0.34,1,159,5,0,pink
1943,49.26547,-123.10135,367,30,1,0.05,1,365,0,2,dark purple
1944,49.27701,-123.117,197,30,4,0.09,4,31,1,0,pink
1945,49.27886,-123.02712,72,2,53,1.13,2,20,39,0,pink
1946,49.28104,-123.05439,219,3,19,0.4,1,34,15,0,pink
1947,49.25727,-123.03869,165,3,115,2.45,1,87,41,0,pink
1948,49.2079,-123.05642,40,1,7,0.15,6,0,0,0,pink
1949,49.25123,-123.09421,90,1,35,0.77,1,0,0,0,pink
1950,49.21311,-123.11733,146,1,132,2.89,1,85,66,0,pink
1951,49.26312,-123.18705,169,1,4,0.08,1,0,0,0,pink
1952,49.27766424,-123.1064019,230,2,52,2.7,1,67,32,0,pink
1953,49.27184,-123.17601,500,3,48,1.05,1,25,22,1,purple
1954,49.28938,-123.12651,182,30,8,0.17,11,70,0,0,pink
1955,49.26096,-123.14625,281,2,198,4.23,1,289,66,2,dark purple
1956,49.25031,-123.04926,52,2,55,1.2,1,0,0,0,pink
1957,49.26914,-123.07579,130,30,4,0.1,1,0,0,0,pink
1958,49.24288,-123.07547,156,1,126,2.71,1,131,32,0,pink
1959,49.27952,-123.11905,150,30,20,0.45,1,260,8,2,dark purple
1960,49.24507,-123.11927,67,30,10,0.21,3,0,0,0,pink
1961,49.26613,-123.17551,249,30,22,0.47,1,0,0,0,pink
1962,49.27946,-123.09852,155,30,0,0.0,2,58,0,0,pink
1963,49.26102,-123.07556,31,30,14,0.4,3,2,5,0,pink
1964,49.26676,-123.14633,180,30,0,0.0,1,278,0,2,dark purple
1965,49.26301,-123.0724,150,2,25,1.08,1,0,0,0,pink
1966,49.2605,-123.05911,60,1,5,0.11,2,0,0,0,pink
1967,49.28045,-123.10944,182,2,3,0.07,3,64,0,0,pink
1968,49.27592,-123.11253,115,30,3,0.07,36,69,0,0,pink
1969,49.27444,-123.1279,350,3,65,1.4,1,174,26,1,purple
1970,49.28911,-123.059,117,1,82,1.91,1,12,26,0,pink
1971,49.23523,-123.11211,99,1,327,6.97,1,76,134,0,pink
1972,49.25183,-123.19204,158,2,110,2.61,1,280,39,2,dark purple
1973,49.278992,-123.107346,227,2,74,1.6,28,90,45,0,pink
1974,49.25537,-123.11721,200,2,1,0.02,1,0,0,0,pink
1975,49.28604,-123.05791,150,2,6,0.13,1,0,0,0,pink
1976,49.21428,-123.11293,50,30,9,0.21,5,103,5,0,pink
1977,49.27921,-123.12201,196,2,81,1.73,1,318,54,2,dark purple
1978,49.2717,-123.04658,85,2,31,0.66,1,66,0,0,pink
1979,49.26212,-123.18366,305,3,41,0.89,1,201,8,2,dark purple
1980,49.25869,-123.06761,129,2,130,2.98,1,133,68,0,pink
1981,49.28942,-123.12335,142,30,2,0.05,11,87,0,0,pink
1982,49.2616,-123.14622,225,30,1,0.08,5,365,0,2,dark purple
1983,49.25573,-123.11897,145,2,101,2.19,1,0,12,0,pink
1984,49.26032,-123.07985,130,30,50,1.07,3,234,2,2,dark purple
1985,49.21261,-123.11532,31,30,0,0.0,1,0,0,0,pink
1986,49.27805,-123.0853,258,3,84,2.07,1,327,45,2,dark purple
1987,49.24825,-123.04955,139,1,2,0.04,3,0,0,0,pink
1988,49.26412,-123.20605,50,1,3,0.06,1,0,0,0,pink
1989,49.24618,-123.11923,59,30,1,0.02,3,0,0,0,pink
1990,49.24881,-123.04931,159,1,2,0.04,3,0,0,0,pink
1991,49.2796,-123.12757,399,1,67,1.44,1,0,0,1,purple
1992,49.26218,-123.09699,925,3,8,0.19,1,198,4,1,purple
1993,49.21915,-123.12811,275,30,0,0.0,1,179,0,2,dark purple
1994,49.28308,-123.09345,184,29,28,0.6,1,176,8,2,dark purple
1995,49.20621,-123.05634,45,1,1,0.02,6,0,0,0,pink
1996,49.22252,-123.05907,119,2,2,0.04,1,0,0,0,pink
1997,49.26076,-123.21421,129,30,4,0.09,4,179,0,2,dark purple
1998,49.27109,-123.10345,364,3,62,1.38,1,96,22,1,purple
1999,49.25455,-123.09371,125,28,48,1.18,1,43,16,0,pink
2000,49.21163,-123.07048,195,30,55,1.19,1,127,14,0,pink
2001,49.28171,-123.10433,300,3,4,0.09,1,0,0,0,pink
2002,49.23537,-123.13749,84,30,128,2.76,2,322,18,2,dark purple
2003,49.27968,-123.10015,247,3,72,1.59,18,90,29,0,pink
2004,49.23547,-123.135,130,30,113,2.44,2,130,15,0,pink
2005,49.25068,-123.14696,99,2,4,0.15,1,183,0,2,dark purple
2006,49.25264,-123.07762,150,3,32,0.78,1,0,0,0,pink
2007,49.28132,-123.10828,221,3,119,2.6,1,28,41,0,pink
2008,49.279,-123.12293,229,1,100,2.18,1,56,46,0,pink
2009,49.28349,-123.10255,214,30,3,0.07,1,0,0,0,pink
2010,49.2809,-123.04899,517,2,49,1.06,1,20,16,1,purple
2011,49.27849,-123.0719,255,4,1,0.02,1,0,0,0,pink
2012,49.24817,-123.12094,151,30,38,0.82,1,111,5,0,pink
2013,49.27517,-123.11776,104,3,6,0.13,1,0,0,0,pink
2014,49.24696,-123.10397,108,2,38,0.84,1,103,0,0,pink
2015,49.27907,-123.10951,451,30,87,1.88,1,0,5,1,purple
2016,49.26424,-123.0995,148,3,5,0.11,1,1,2,0,pink
2017,49.22594,-123.05937,130,2,53,1.15,1,31,19,0,pink
2018,49.23534,-123.10049,338,3,64,1.41,1,204,21,1,purple
2019,49.26131,-123.10029,145,30,0,0.0,1,51,0,0,pink
2020,49.25278,-123.08373,100,1,73,1.58,3,0,4,0,pink
2021,49.21958,-123.09177,70,2,0,0.0,1,0,0,0,pink
2022,49.28442,-123.13365,158,2,30,0.66,1,0,0,0,pink
2023,49.25402,-123.04108,84,1,186,4.05,1,19,89,0,pink
2024,49.27427,-123.12573,200,30,2,0.2,2,117,2,0,pink
2025,49.27857,-123.10558,427,3,225,4.96,28,70,58,1,purple
2026,49.27319,-123.06933,365,2,27,0.7,2,0,13,1,purple
2027,49.25319,-123.08629,125,5,53,1.15,1,36,20,0,pink
2028,49.29053,-123.13676,100,2,6,0.13,1,0,0,0,pink
2029,49.27452,-123.12347,88,2,2,0.04,1,0,0,0,pink
2030,49.28141,-123.04643,98,2,3,0.07,2,0,0,0,pink
2031,49.27159,-123.16076,80,30,13,0.3,1,7,5,0,pink
2032,49.23529,-123.03426,103,1,94,2.09,1,220,30,2,dark purple
2033,49.23119,-123.12707,102,1,266,5.82,1,85,81,0,pink
2034,49.25695,-123.19311,150,8,0,0.0,1,0,0,0,pink
2035,49.27865,-123.02857,88,1,8,0.18,1,0,0,0,pink
2036,49.25139,-123.07425,250,2,18,0.4,1,0,0,0,pink
2037,49.28141,-123.04643,99,3,6,0.13,2,0,0,0,pink
2038,49.2587,-123.13084,150,5,1,0.02,1,0,0,0,pink
2039,49.27979,-123.1068,247,3,129,2.83,2,66,24,0,pink
2040,49.25609,-123.15126,119,2,23,0.51,1,14,12,0,pink
2041,49.27104,-123.16504,333,3,35,2.2,1,95,23,1,purple
2042,49.28162,-123.12332,250,30,7,0.16,11,261,3,2,dark purple
2043,49.23304,-123.15374,98,30,0,0.0,2,0,0,0,pink
2044,49.23532,-123.16411,86,4,106,2.33,1,107,33,0,pink
2045,49.27394,-123.12686,47,1,14,0.34,1,0,0,0,pink
2046,49.27717,-123.12575,290,30,0,0.0,1,127,0,0,pink
2047,49.23764,-123.16006,887,4,7,0.24,1,61,1,1,purple
2048,49.27536,-123.10028,60,30,8,0.18,3,0,0,0,pink
2049,49.27748,-123.1282,239,13,10,0.23,1,65,3,0,pink
2050,49.25226,-123.07141,130,2,149,3.41,2,17,52,0,pink
2051,49.27197,-123.06618,55,2,2,0.04,1,0,0,0,pink
2052,49.27649,-123.12071,498,2,52,1.16,1,287,21,1,purple
2053,49.28049,-123.12481,179,30,10,0.24,4,214,4,2,dark purple
2054,49.28167,-123.08239,169,2,0,0.0,1,0,0,0,pink
2055,49.21055,-123.13338,105,1,74,5.29,1,309,59,2,dark purple
2056,49.28854,-123.12238,259,30,4,0.16,1,322,1,2,dark purple
2057,49.28224,-123.08339,247,1,241,5.5,1,172,73,0,pink
2058,49.28027,-123.11644,175,30,12,0.29,1,113,6,0,pink
2059,49.2552,-123.12238,180,3,9,0.2,1,12,2,0,pink
2060,49.24029,-123.09964,41,30,21,0.5,5,118,10,0,pink
2061,49.28029,-123.12281,239,1,163,3.65,2,14,68,0,pink
2062,49.26615,-123.057,220,3,82,1.85,1,108,33,0,pink
2063,49.28981,-123.13863,188,1,182,4.1,1,6,54,0,pink
2064,49.27852,-123.12728,155,2,27,0.6,1,0,0,0,pink
2065,49.2755,-123.12554,105,30,0,0.0,1,0,0,0,pink
2066,49.2611,-123.03897,309,1,22,0.49,1,0,0,0,pink
2067,49.28575,-123.13049,169,1,1,0.03,2,0,0,0,pink
2068,49.24011,-123.04379,81,2,207,4.75,1,58,73,0,pink
2069,49.21214,-123.08285,40,1,5,0.11,6,0,0,0,pink
2070,49.27866,-123.12038,150,30,1,0.02,2,0,0,0,pink
2071,49.27162956,-123.1818561,175,30,26,1.21,1,156,12,0,pink
2072,49.2587471,-123.06147,153,2,36,3.47,1,275,36,2,dark purple
2073,49.28159,-123.10414,261,2,320,7.22,1,283,93,2,dark purple
2074,49.24918,-123.08086,125,2,5,0.12,1,0,0,0,pink
2075,49.28562,-123.13893,86,30,3,0.11,1,0,1,0,pink
2076,49.28,-123.10786,469,1,154,3.45,1,73,50,1,purple
2077,49.26041,-123.19682,175,4,63,1.42,1,11,23,0,pink
2078,49.21436,-123.0963,142,29,48,1.08,6,10,6,0,pink
2079,49.28177,-123.11722,90,2,1,0.02,1,0,0,0,pink
2080,49.27796,-123.10749,399,3,100,2.35,28,65,40,1,purple
2081,49.27722,-123.08003,175,3,32,0.72,2,0,0,0,pink
2082,49.27585,-123.11436,85,29,16,0.36,1,0,0,0,pink
2083,49.26871,-123.18393,179,14,24,0.55,1,60,11,0,pink
2084,49.22974,-123.03839,50,1,2,0.04,1,0,0,0,pink
2085,49.27393058,-123.073639,144,2,35,0.8,1,47,15,0,pink
2086,49.26342,-123.07864,100,30,7,0.17,2,97,2,0,pink
2087,49.28007,-123.10742,459,2,36,0.85,1,2,18,1,purple
2088,49.27976,-123.08836,350,4,5,0.29,4,109,3,1,purple
2089,49.27893,-123.10833,169,3,25,0.56,1,247,19,2,dark purple
2090,49.27417,-123.11659,205,30,29,0.66,4,67,7,0,pink
2091,49.28151,-123.10367,210,30,47,1.07,13,347,3,2,dark purple
2092,49.27495193,-123.115509,127,30,12,0.29,3,268,3,2,dark purple
2093,49.25009,-123.06371,120,2,77,1.75,1,116,5,0,pink
2094,49.27835,-123.07844,549,3,1,0.05,2,0,0,1,purple
2095,49.25847626,-123.1245422,110,1,29,0.67,1,271,16,2,dark purple
2096,49.23407,-123.08319,141,1,144,3.39,1,303,54,2,dark purple
2097,49.26744,-123.09784,216,1,177,4.12,1,106,82,0,pink
2098,49.25405,-123.0854,366,4,34,0.8,3,224,16,1,purple
2099,49.27795,-123.12939,110,30,17,0.42,2,44,8,0,pink
2100,49.26696,-123.14075,125,15,2,0.05,1,0,0,0,pink
2101,49.24027,-123.10175,38,30,18,0.41,5,77,3,0,pink
2102,49.23838,-123.1017,40,30,12,0.28,5,74,6,0,pink
2103,49.27727,-123.12768,170,30,7,0.16,1,83,6,0,pink
2104,49.22158,-123.05063,118,2,132,3.02,1,100,39,0,pink
2105,49.2783,-123.10743,600,3,28,0.66,1,253,22,1,purple
2106,49.28313,-123.12227,550,30,0,0.0,11,179,0,1,purple
2107,49.27465,-123.11787,48,3,2,0.05,1,0,0,0,pink
2108,49.28047,-123.12333,238,1,142,3.24,1,54,53,0,pink
2109,49.2637,-123.1264,499,2,46,1.05,1,154,23,1,purple
2110,49.27816,-123.12889,99,1,8,0.19,1,0,0,0,pink
2111,49.25677,-123.11922,99,30,0,0.0,3,35,0,0,pink
2112,49.25791,-123.07458,85,2,14,0.32,1,0,0,0,pink
