,listing_id,variable,value
31383,34343991,availability_365,241.0
31384,34400711,availability_365,0.0
31385,34417665,availability_365,175.0
31386,34418103,availability_365,43.0
31387,34422223,availability_365,176.0
31388,34422652,availability_365,222.0
31389,34424045,availability_365,0.0
31390,34429378,availability_365,183.0
31391,34436113,availability_365,62.0
31392,34446877,availability_365,0.0
31393,34475317,availability_365,82.0
31394,34478325,availability_365,23.0
31395,34480865,availability_365,0.0
31396,34502547,availability_365,104.0
31397,34510809,availability_365,0.0
31398,34511658,availability_365,0.0
31399,34513875,availability_365,0.0
31400,34516436,availability_365,156.0
31401,34516983,availability_365,32.0
31402,34537516,availability_365,0.0
31403,34538696,availability_365,63.0
31404,34541710,availability_365,230.0
31405,34574221,availability_365,304.0
31406,34576151,availability_365,176.0
31407,34577064,availability_365,1.0
31408,34578927,availability_365,35.0
31409,34579108,availability_365,81.0
31410,34605813,availability_365,329.0
31411,34629428,availability_365,23.0
31412,34648642,availability_365,166.0
31413,34649996,availability_365,92.0
31414,34655839,availability_365,50.0
31415,34678659,availability_365,319.0
31416,34679382,availability_365,102.0
31417,34692199,availability_365,0.0
31418,34711944,availability_365,0.0
31419,34717213,availability_365,0.0
31420,34720427,availability_365,60.0
31421,34752083,availability_365,0.0
31422,34787711,availability_365,25.0
31423,34793121,availability_365,0.0
31424,34793653,availability_365,0.0
31425,34839915,availability_365,0.0
31426,34843631,availability_365,0.0
31427,34847091,availability_365,137.0
31428,34874854,availability_365,104.0
31429,34898227,availability_365,0.0
31430,34900603,availability_365,0.0
31431,34903179,availability_365,277.0
31432,34929386,availability_365,0.0
31433,34936006,availability_365,0.0
31434,34937868,availability_365,284.0
31435,34941557,availability_365,47.0
31436,34949475,availability_365,0.0
31437,35015397,availability_365,0.0
31438,35015685,availability_365,21.0
31439,35038809,availability_365,75.0
31440,35040674,availability_365,135.0
31441,35044405,availability_365,0.0
31442,35045926,availability_365,4.0
31443,35089036,availability_365,281.0
31444,35090765,availability_365,36.0
31445,35091087,availability_365,277.0
31446,35157060,availability_365,0.0
31447,35164437,availability_365,308.0
31448,35164633,availability_365,72.0
31449,35169166,availability_365,0.0
31450,35189312,availability_365,262.0
31451,35190461,availability_365,119.0
31452,35191313,availability_365,0.0
31453,35194772,availability_365,0.0
31454,35194928,availability_365,219.0
31455,35198788,availability_365,53.0
31456,35200581,availability_365,282.0
31457,35222593,availability_365,0.0
31458,35222652,availability_365,123.0
31459,35239463,availability_365,0.0
31460,35262401,availability_365,217.0
31461,35265562,availability_365,109.0
31462,35284317,availability_365,20.0
31463,35287417,availability_365,48.0
31464,35289970,availability_365,6.0
31465,35346140,availability_365,18.0
31466,35376074,availability_365,97.0
31467,35382659,availability_365,17.0
31468,35419651,availability_365,309.0
31469,35420313,availability_365,0.0
31470,35423100,availability_365,159.0
31471,35459624,availability_365,110.0
31472,35460812,availability_365,0.0
31473,35462542,availability_365,0.0
31474,35466121,availability_365,10.0
31475,35468724,availability_365,283.0
31476,35494223,availability_365,98.0
31477,35496439,availability_365,36.0
31478,35571642,availability_365,103.0
31479,35572828,availability_365,114.0
31480,35582089,availability_365,24.0
31481,35585184,availability_365,119.0
31482,35611230,availability_365,179.0
31483,35612864,availability_365,15.0
31484,35614424,availability_365,28.0
31485,35615014,availability_365,251.0
31486,35618930,availability_365,0.0
31487,35619056,availability_365,225.0
31488,35649229,availability_365,0.0
31489,35684791,availability_365,0.0
31490,35689951,availability_365,52.0
31491,35711231,availability_365,44.0
31492,35713132,availability_365,150.0
31493,35715700,availability_365,32.0
31494,35719746,availability_365,0.0
31495,35721408,availability_365,1.0
31496,35722840,availability_365,317.0
31497,35740659,availability_365,12.0
31498,35773260,availability_365,38.0
31499,35773343,availability_365,43.0
31500,35773483,availability_365,53.0
31501,35797934,availability_365,0.0
31502,35805334,availability_365,298.0
31503,35806049,availability_365,77.0
31504,35809364,availability_365,0.0
31505,35809857,availability_365,159.0
31506,35847027,availability_365,0.0
31507,35865746,availability_365,40.0
31508,35873478,availability_365,282.0
31509,35922487,availability_365,5.0
31510,35939545,availability_365,35.0
31511,35941324,availability_365,0.0
31512,35950527,availability_365,0.0
31513,35969981,availability_365,0.0
31514,35972576,availability_365,87.0
31515,35974588,availability_365,0.0
31516,35996582,availability_365,0.0
31517,35997562,availability_365,21.0
31518,35998238,availability_365,308.0
31519,36001864,availability_365,0.0
31520,36002071,availability_365,281.0
31521,36003498,availability_365,0.0
31522,36005894,availability_365,0.0
31523,36006232,availability_365,282.0
31524,36007371,availability_365,0.0
31525,36008070,availability_365,178.0
31526,36035483,availability_365,0.0
31527,36036194,availability_365,310.0
31528,36036802,availability_365,336.0
31529,36043428,availability_365,0.0
31530,36046141,availability_365,43.0
31531,36065730,availability_365,8.0
31532,36069114,availability_365,28.0
31533,36078854,availability_365,261.0
31534,36104190,availability_365,0.0
31535,36104697,availability_365,0.0
31536,36106185,availability_365,52.0
31537,36108913,availability_365,0.0
31538,36112319,availability_365,0.0
31539,36112328,availability_365,0.0
31540,36117076,availability_365,95.0
31541,36145968,availability_365,0.0
31542,36182407,availability_365,36.0
31543,36184870,availability_365,278.0
31544,36198259,availability_365,227.0
31545,36212090,availability_365,0.0
31546,36223469,availability_365,313.0
31547,36272893,availability_365,0.0
31548,36273414,availability_365,0.0
31549,36278151,availability_365,179.0
31550,36299582,availability_365,154.0
31551,36306517,availability_365,12.0
31552,36313179,availability_365,196.0
31553,36322781,availability_365,2.0
31554,36324641,availability_365,17.0
31555,36348251,availability_365,0.0
31556,36360519,availability_365,141.0
31557,36419226,availability_365,0.0
31558,36478274,availability_365,27.0
31559,36479496,availability_365,0.0
31560,36480754,availability_365,0.0
31561,36489455,availability_365,24.0
31562,36557638,availability_365,89.0
31563,36573477,availability_365,160.0
31564,36590526,availability_365,52.0
31565,36590559,availability_365,45.0
31566,36603153,availability_365,0.0
31567,36605300,availability_365,43.0
31568,36607644,availability_365,72.0
31569,36612741,availability_365,10.0
31570,36615837,availability_365,305.0
31571,36621221,availability_365,0.0
31572,36637404,availability_365,69.0
31573,36657859,availability_365,232.0
31574,36670366,availability_365,38.0
31575,36672683,availability_365,282.0
31576,36696946,availability_365,0.0
31577,36712065,availability_365,0.0
31578,36715252,availability_365,312.0
31579,36730149,availability_365,0.0
31580,36756429,availability_365,54.0
31581,36770291,availability_365,78.0
31582,36771786,availability_365,64.0
31583,36774024,availability_365,0.0
31584,36806146,availability_365,35.0
31585,36839202,availability_365,121.0
31586,36841352,availability_365,364.0
31587,36872648,availability_365,159.0
31588,36884302,availability_365,365.0
31589,36888668,availability_365,31.0
31590,36944162,availability_365,20.0
31591,36970625,availability_365,34.0
31592,36988462,availability_365,87.0
31593,37001997,availability_365,0.0
31594,37007062,availability_365,0.0
31595,37018018,availability_365,85.0
31596,37026632,availability_365,0.0
31597,37063338,availability_365,67.0
31598,37063539,availability_365,25.0
31599,37082282,availability_365,70.0
31600,37130562,availability_365,289.0
31601,37130916,availability_365,0.0
31602,37148795,availability_365,0.0
31603,37150050,availability_365,131.0
31604,37163037,availability_365,260.0
31605,37163400,availability_365,0.0
31606,37168261,availability_365,0.0
31607,37174733,availability_365,58.0
31608,37176044,availability_365,2.0
31609,37209961,availability_365,278.0
31610,37215967,availability_365,0.0
31611,37221210,availability_365,0.0
31612,37251264,availability_365,64.0
31613,37261304,availability_365,69.0
31614,37284911,availability_365,174.0
31615,37285196,availability_365,12.0
31616,37321660,availability_365,76.0
31617,37330480,availability_365,280.0
31618,37331659,availability_365,90.0
31619,37337028,availability_365,0.0
31620,37366064,availability_365,0.0
31621,37370692,availability_365,103.0
31622,37403955,availability_365,318.0
31623,37492577,availability_365,66.0
31624,37493589,availability_365,201.0
31625,37526079,availability_365,133.0
31626,37560448,availability_365,87.0
31627,37568282,availability_365,365.0
31628,37569783,availability_365,0.0
31629,37572516,availability_365,234.0
31630,37591826,availability_365,0.0
31631,37592253,availability_365,327.0
31632,37631161,availability_365,0.0
31633,37636926,availability_365,0.0
31634,37639235,availability_365,0.0
31635,37657963,availability_365,0.0
31636,37664644,availability_365,0.0
31637,37683730,availability_365,198.0
31638,37687267,availability_365,179.0
31639,37690536,availability_365,176.0
31640,37715782,availability_365,0.0
31641,37742144,availability_365,0.0
31642,37745127,availability_365,179.0
31643,37758409,availability_365,96.0
31644,37770091,availability_365,43.0
31645,37776752,availability_365,127.0
31646,37780311,availability_365,0.0
31647,37802612,availability_365,322.0
31648,37803333,availability_365,90.0
31649,37803892,availability_365,130.0
31650,37807491,availability_365,183.0
31651,37807603,availability_365,0.0
31652,37811839,availability_365,28.0
31653,37829235,availability_365,56.0
31654,37834598,availability_365,0.0
31655,37843551,availability_365,20.0
31656,37857888,availability_365,0.0
31657,37881123,availability_365,111.0
31658,37881980,availability_365,0.0
31659,37884820,availability_365,103.0
31660,37887956,availability_365,0.0
31661,37890516,availability_365,1.0
31662,37903923,availability_365,31.0
31663,37904804,availability_365,204.0
31664,37937476,availability_365,51.0
31665,37940015,availability_365,0.0
31666,37962482,availability_365,0.0
31667,38045142,availability_365,0.0
31668,38061672,availability_365,19.0
31669,38067381,availability_365,117.0
31670,38078881,availability_365,70.0
31671,38094418,availability_365,0.0
31672,38131507,availability_365,36.0
31673,38132171,availability_365,0.0
31674,38160464,availability_365,0.0
31675,38191572,availability_365,0.0
31676,38234381,availability_365,7.0
31677,38242671,availability_365,220.0
31678,38243178,availability_365,85.0
31679,38248601,availability_365,0.0
31680,38266089,availability_365,0.0
31681,38295080,availability_365,0.0
31682,38300376,availability_365,0.0
31683,38324966,availability_365,0.0
31684,38330474,availability_365,66.0
31685,38411887,availability_365,14.0
31686,38413580,availability_365,95.0
31687,38438601,availability_365,261.0
31688,38487142,availability_365,0.0
31689,38488766,availability_365,107.0
31690,38493255,availability_365,0.0
31691,38517455,availability_365,127.0
31692,38522586,availability_365,61.0
31693,38580124,availability_365,0.0
31694,38599344,availability_365,65.0
31695,38599663,availability_365,17.0
31696,38648560,availability_365,0.0
31697,38679230,availability_365,287.0
31698,38762538,availability_365,214.0
31699,38781640,availability_365,0.0
31700,38785483,availability_365,309.0
31701,38817452,availability_365,322.0
31702,38821207,availability_365,172.0
31703,38847417,availability_365,113.0
31704,38855495,availability_365,12.0
31705,38871382,availability_365,118.0
31706,38872940,availability_365,14.0
31707,38880792,availability_365,108.0
31708,38885972,availability_365,6.0
31709,38903582,availability_365,0.0
31710,38912419,availability_365,0.0
31711,38925288,availability_365,0.0
31712,38930556,availability_365,0.0
31713,38977330,availability_365,58.0
31714,38996375,availability_365,0.0
31715,39038187,availability_365,0.0
31716,39050419,availability_365,156.0
31717,39058032,availability_365,275.0
31718,39064873,availability_365,283.0
31719,39079351,availability_365,0.0
31720,39101252,availability_365,0.0
31721,39137527,availability_365,73.0
31722,39154015,availability_365,11.0
31723,39155745,availability_365,10.0
31724,39156259,availability_365,0.0
31725,39161774,availability_365,65.0
31726,39172904,availability_365,0.0
31727,39178893,availability_365,0.0
31728,39179616,availability_365,60.0
31729,39205913,availability_365,0.0
31730,39228808,availability_365,47.0
31731,39252205,availability_365,97.0
31732,39253091,availability_365,2.0
31733,39269360,availability_365,109.0
31734,39277660,availability_365,247.0
31735,39321923,availability_365,67.0
31736,39340389,availability_365,347.0
31737,39390429,availability_365,268.0
31738,39421282,availability_365,116.0
31739,39424317,availability_365,0.0
31740,39442065,availability_365,271.0
31741,39511588,availability_365,303.0
31742,39535545,availability_365,106.0
31743,39536993,availability_365,224.0
31744,39553326,availability_365,44.0
31745,39578015,availability_365,0.0
31746,39588544,availability_365,77.0
31747,39589085,availability_365,74.0
31748,39604650,availability_365,83.0
31749,39613073,availability_365,100.0
31750,39703281,availability_365,253.0
31751,39730493,availability_365,179.0
31752,39732733,availability_365,0.0
31753,39733287,availability_365,54.0
31754,39746838,availability_365,154.0
31755,39750014,availability_365,0.0
31756,39754302,availability_365,35.0
31757,39794802,availability_365,0.0
31758,39846941,availability_365,292.0
31759,39849788,availability_365,336.0
31760,39868164,availability_365,0.0
31761,39872694,availability_365,20.0
31762,39894314,availability_365,0.0
31763,39918900,availability_365,0.0
31764,39954476,availability_365,275.0
31765,39966440,availability_365,301.0
31766,39974740,availability_365,0.0
31767,39974889,availability_365,0.0
31768,39985555,availability_365,27.0
31769,39991541,availability_365,41.0
31770,39995253,availability_365,237.0
31771,40008459,availability_365,0.0
31772,40038637,availability_365,0.0
31773,40041328,availability_365,114.0
31774,40086393,availability_365,63.0
31775,40092564,availability_365,6.0
31776,40101042,availability_365,108.0
31777,40121175,availability_365,159.0
31778,40121641,availability_365,68.0
31779,40145842,availability_365,105.0
31780,40156795,availability_365,0.0
31781,40160433,availability_365,6.0
31782,40177739,availability_365,5.0
31783,40180166,availability_365,0.0
31784,40183789,availability_365,160.0
31785,40184621,availability_365,93.0
31786,40206658,availability_365,39.0
31787,40208334,availability_365,43.0
31788,40211895,availability_365,0.0
31789,40222684,availability_365,169.0
31790,40232273,availability_365,236.0
31791,40234874,availability_365,0.0
31792,40240131,availability_365,163.0
31793,40242737,availability_365,0.0
31794,40243051,availability_365,5.0
31795,40264643,availability_365,0.0
31796,40282563,availability_365,0.0
31797,40297344,availability_365,0.0
31798,40354286,availability_365,1.0
31799,40375587,availability_365,24.0
31800,40399680,availability_365,100.0
31801,40404758,availability_365,237.0
31802,40434743,availability_365,63.0
31803,40483667,availability_365,0.0
31804,40537372,availability_365,135.0
31805,40542479,availability_365,203.0
31806,40542907,availability_365,75.0
31807,40545826,availability_365,302.0
31808,40557835,availability_365,30.0
31809,40558106,availability_365,173.0
31810,40558597,availability_365,162.0
31811,40565555,availability_365,89.0
31812,40569933,availability_365,0.0
31813,40574243,availability_365,273.0
31814,40598139,availability_365,183.0
31815,40622234,availability_365,0.0
31816,40634680,availability_365,0.0
31817,40635367,availability_365,68.0
31818,40686518,availability_365,0.0
31819,40687542,availability_365,89.0
31820,40725953,availability_365,240.0
31821,40739652,availability_365,120.0
31822,40753633,availability_365,61.0
31823,40764823,availability_365,216.0
31824,40782648,availability_365,0.0
31825,40788177,availability_365,0.0
31826,40807546,availability_365,0.0
31827,40823628,availability_365,174.0
31828,40824165,availability_365,269.0
31829,40838933,availability_365,251.0
31830,40845642,availability_365,42.0
31831,40846181,availability_365,263.0
31832,40895432,availability_365,282.0
31833,40898747,availability_365,0.0
31834,40904332,availability_365,85.0
31835,40923455,availability_365,0.0
31836,40967803,availability_365,0.0
31837,40975203,availability_365,0.0
31838,40988960,availability_365,105.0
31839,41012688,availability_365,239.0
31840,41113261,availability_365,0.0
31841,41115308,availability_365,29.0
31842,41129773,availability_365,0.0
31843,41146963,availability_365,60.0
31844,41184884,availability_365,0.0
31845,41194048,availability_365,82.0
31846,41207084,availability_365,266.0
31847,41212789,availability_365,105.0
31848,41219145,availability_365,0.0
31849,41220326,availability_365,0.0
31850,41244337,availability_365,303.0
31851,41245168,availability_365,304.0
31852,41269818,availability_365,23.0
31853,41293218,availability_365,30.0
31854,41302900,availability_365,260.0
31855,41339736,availability_365,49.0
31856,41343663,availability_365,63.0
31857,41357570,availability_365,16.0
31858,41404879,availability_365,35.0
31859,41411519,availability_365,22.0
31860,41453394,availability_365,0.0
31861,41476204,availability_365,336.0
31862,41489166,availability_365,0.0
31863,41510288,availability_365,0.0
31864,41511511,availability_365,0.0
31865,41530441,availability_365,229.0
31866,41538497,availability_365,29.0
31867,41560049,availability_365,176.0
31868,41561238,availability_365,60.0
31869,41586791,availability_365,120.0
31870,41616532,availability_365,330.0
31871,41624861,availability_365,0.0
31872,41642905,availability_365,75.0
31873,41643591,availability_365,0.0
31874,41646355,availability_365,107.0
31875,41647382,availability_365,42.0
31876,41663354,availability_365,281.0
31877,41696939,availability_365,67.0
31878,41710817,availability_365,0.0
31879,41723288,availability_365,38.0
31880,41725765,availability_365,18.0
31881,41774537,availability_365,272.0
31882,41800834,availability_365,259.0
31883,41852181,availability_365,52.0
31884,41856324,availability_365,290.0
31885,41872968,availability_365,0.0
31886,41884019,availability_365,347.0
31887,41884419,availability_365,271.0
31888,41890951,availability_365,0.0
31889,41917935,availability_365,0.0
31890,41934194,availability_365,12.0
31891,41939547,availability_365,10.0
31892,41958233,availability_365,58.0
31893,41959500,availability_365,30.0
31894,41980676,availability_365,41.0
31895,41985578,availability_365,121.0
31896,41990487,availability_365,0.0
31897,41998709,availability_365,63.0
31898,42002656,availability_365,271.0
31899,42004464,availability_365,227.0
31900,42025390,availability_365,84.0
31901,42039604,availability_365,251.0
31902,42044088,availability_365,12.0
31903,42052666,availability_365,174.0
31904,42069280,availability_365,254.0
31905,42075288,availability_365,0.0
31906,42097672,availability_365,97.0
31907,42111604,availability_365,346.0
31908,42123717,availability_365,316.0
31909,42125600,availability_365,83.0
31910,42136507,availability_365,235.0
31911,42137638,availability_365,160.0
31912,42161005,availability_365,201.0
31913,42161378,availability_365,76.0
31914,42181465,availability_365,9.0
31915,42183453,availability_365,213.0
31916,42199261,availability_365,25.0
31917,42202219,availability_365,117.0
31918,42232725,availability_365,52.0
31919,42233503,availability_365,130.0
31920,42233689,availability_365,57.0
31921,42257702,availability_365,83.0
31922,42271343,availability_365,70.0
31923,42272820,availability_365,0.0
31924,42295407,availability_365,0.0
31925,42296784,availability_365,224.0
31926,42300971,availability_365,162.0
31927,42301447,availability_365,0.0
31928,42301735,availability_365,0.0
31929,42301804,availability_365,0.0
31930,42301937,availability_365,0.0
31931,42318659,availability_365,344.0
31932,42330742,availability_365,0.0
31933,42338884,availability_365,21.0
31934,42360114,availability_365,0.0
31935,42360460,availability_365,36.0
31936,42364438,availability_365,358.0
31937,42386106,availability_365,30.0
31938,42393959,availability_365,125.0
31939,42409416,availability_365,160.0
31940,42413884,availability_365,0.0
31941,42439466,availability_365,0.0
31942,42449531,availability_365,25.0
31943,42455784,availability_365,2.0
31944,42456262,availability_365,3.0
31945,42456517,availability_365,0.0
31946,42457349,availability_365,199.0
31947,42458406,availability_365,43.0
31948,42458461,availability_365,1.0
31949,42484736,availability_365,129.0
31950,42518481,availability_365,262.0
31951,42538952,availability_365,219.0
31952,42539984,availability_365,0.0
31953,42546201,availability_365,249.0
31954,42546326,availability_365,0.0
31955,42570640,availability_365,79.0
31956,42608254,availability_365,113.0
31957,42664284,availability_365,114.0
31958,42671966,availability_365,0.0
31959,42695990,availability_365,32.0
31960,42696012,availability_365,35.0
31961,42704458,availability_365,101.0
31962,42715387,availability_365,0.0
31963,42719452,availability_365,221.0
31964,42720667,availability_365,221.0
31965,42720991,availability_365,160.0
31966,42738536,availability_365,234.0
31967,42742038,availability_365,0.0
31968,42743449,availability_365,64.0
31969,42745752,availability_365,24.0
31970,42774634,availability_365,145.0
31971,42776781,availability_365,36.0
31972,42790908,availability_365,10.0
31973,42812975,availability_365,322.0
31974,42842762,availability_365,173.0
31975,42843544,availability_365,56.0
31976,42843989,availability_365,274.0
31977,42865985,availability_365,76.0
31978,42874096,availability_365,0.0
31979,42876546,availability_365,0.0
31980,42879356,availability_365,0.0
31981,42881319,availability_365,0.0
31982,42896340,availability_365,18.0
31983,42903930,availability_365,42.0
31984,42907400,availability_365,89.0
31985,42937221,availability_365,304.0
31986,42937446,availability_365,331.0
31987,42937545,availability_365,328.0
31988,42955887,availability_365,21.0
31989,42976467,availability_365,365.0
31990,42980328,availability_365,67.0
31991,42988288,availability_365,160.0
31992,43004109,availability_365,114.0
31993,43012114,availability_365,99.0
31994,43037634,availability_365,97.0
31995,43038332,availability_365,96.0
31996,43071813,availability_365,71.0
31997,43079220,availability_365,4.0
31998,43079683,availability_365,333.0
31999,43081491,availability_365,251.0
32000,43103070,availability_365,5.0
32001,43134455,availability_365,175.0
32002,43140470,availability_365,101.0
32003,43148884,availability_365,312.0
32004,43150343,availability_365,41.0
32005,43188521,availability_365,169.0
32006,43188958,availability_365,24.0
32007,43203119,availability_365,0.0
32008,43214742,availability_365,24.0
32009,43231224,availability_365,0.0
32010,43232530,availability_365,0.0
32011,43285457,availability_365,165.0
32012,43295734,availability_365,0.0
32013,43303093,availability_365,180.0
32014,43318977,availability_365,173.0
32015,43335892,availability_365,0.0
32016,43348428,availability_365,280.0
32017,43364218,availability_365,260.0
32018,43390903,availability_365,43.0
32019,43391066,availability_365,92.0
32020,43392404,availability_365,23.0
32021,43393120,availability_365,9.0
32022,43423475,availability_365,221.0
32023,43424375,availability_365,30.0
32024,43425616,availability_365,62.0
32025,43460589,availability_365,101.0
32026,43497728,availability_365,81.0
32027,43501445,availability_365,0.0
32028,43520083,availability_365,35.0
32029,43527973,availability_365,111.0
32030,43533212,availability_365,111.0
32031,43548211,availability_365,35.0
32032,43556385,availability_365,289.0
32033,43558701,availability_365,133.0
32034,43570155,availability_365,89.0
32035,43583362,availability_365,127.0
32036,43606103,availability_365,114.0
32037,43625609,availability_365,50.0
32038,43629286,availability_365,82.0
32039,43669480,availability_365,265.0
32040,43681525,availability_365,0.0
32041,43768387,availability_365,0.0
32042,43780501,availability_365,311.0
32043,43804794,availability_365,18.0
32044,43807042,availability_365,301.0
32045,43817461,availability_365,84.0
32046,43821712,availability_365,179.0
32047,43821995,availability_365,34.0
32048,43831987,availability_365,0.0
32049,43832302,availability_365,69.0
32050,43869990,availability_365,277.0
32051,43937790,availability_365,28.0
32052,43946933,availability_365,6.0
32053,43997233,availability_365,152.0
32054,44003537,availability_365,33.0
32055,44014044,availability_365,29.0
32056,44015193,availability_365,260.0
32057,44016081,availability_365,283.0
32058,44020727,availability_365,23.0
32059,44021555,availability_365,85.0
32060,44031753,availability_365,96.0
32061,44060556,availability_365,179.0
32062,44064013,availability_365,0.0
32063,44088975,availability_365,35.0
32064,44133079,availability_365,11.0
32065,44140484,availability_365,0.0
32066,44179770,availability_365,76.0
32067,44181633,availability_365,0.0
32068,44210108,availability_365,151.0
32069,44227322,availability_365,0.0
32070,44252533,availability_365,260.0
32071,44253302,availability_365,63.0
32072,44267577,availability_365,158.0
32073,44307675,availability_365,266.0
32074,44317516,availability_365,120.0
32075,44320972,availability_365,221.0
32076,44323728,availability_365,126.0
32077,44326587,availability_365,41.0
32078,44337002,availability_365,132.0
32079,44379773,availability_365,336.0
32080,44429990,availability_365,0.0
32081,44447709,availability_365,92.0
32082,44460079,availability_365,239.0
32083,44519912,availability_365,0.0
32084,44532472,availability_365,313.0
32085,44561759,availability_365,50.0
32086,44569378,availability_365,297.0
32087,44581166,availability_365,55.0
32088,44667811,availability_365,89.0
32089,44707856,availability_365,244.0
32090,44718107,availability_365,272.0
32091,44792934,availability_365,0.0
32092,44800636,availability_365,44.0
32093,44843152,availability_365,285.0
32094,44867074,availability_365,0.0
32095,44905459,availability_365,122.0
32096,44964851,availability_365,69.0
32097,45003088,availability_365,193.0
32098,45028703,availability_365,51.0
32099,45032739,availability_365,55.0
32100,45033132,availability_365,49.0
32101,45033727,availability_365,14.0
32102,45055697,availability_365,32.0
32103,45077156,availability_365,179.0
32104,45078460,availability_365,3.0
32105,45105289,availability_365,243.0
32106,45115465,availability_365,250.0
32107,45140983,availability_365,0.0
32108,45219644,availability_365,49.0
32109,45237387,availability_365,212.0
32110,45243636,availability_365,260.0
32111,45256217,availability_365,60.0
32112,45300834,availability_365,69.0
32113,45331841,availability_365,278.0
32114,45345238,availability_365,39.0
32115,45345957,availability_365,59.0
32116,45369398,availability_365,158.0
32117,45372511,availability_365,100.0
32118,45411984,availability_365,25.0
32119,45412496,availability_365,143.0
32120,45439334,availability_365,290.0
32121,45454221,availability_365,0.0
32122,45479736,availability_365,11.0
32123,45498555,availability_365,284.0
32124,45506921,availability_365,308.0
32125,45522008,availability_365,96.0
32126,45528130,availability_365,120.0
32127,45531528,availability_365,122.0
32128,45531730,availability_365,122.0
32129,45532538,availability_365,0.0
32130,45605762,availability_365,69.0
32131,45626100,availability_365,71.0
32132,45638323,availability_365,214.0
32133,45643151,availability_365,9.0
32134,45672404,availability_365,152.0
32135,45675516,availability_365,16.0
32136,45690959,availability_365,0.0
32137,45714258,availability_365,41.0
32138,45723370,availability_365,97.0
32139,45723411,availability_365,278.0
32140,45751830,availability_365,285.0
32141,45759831,availability_365,204.0
32142,45811906,availability_365,239.0
32143,45844376,availability_365,0.0
32144,45845150,availability_365,350.0
32145,45846446,availability_365,313.0
32146,45851022,availability_365,76.0
32147,45861139,availability_365,135.0
32148,45865255,availability_365,279.0
32149,45868640,availability_365,344.0
32150,45885335,availability_365,89.0
32151,45911684,availability_365,340.0
32152,45941161,availability_365,0.0
32153,45943333,availability_365,198.0
32154,45960750,availability_365,178.0
32155,45975746,availability_365,81.0
32156,45998307,availability_365,21.0
32157,46013112,availability_365,0.0
32158,46033253,availability_365,13.0
32159,46040959,availability_365,188.0
32160,46069251,availability_365,136.0
32161,46089381,availability_365,0.0
32162,46101575,availability_365,0.0
32163,46142496,availability_365,16.0
32164,46155800,availability_365,313.0
32165,46171885,availability_365,245.0
32166,46192337,availability_365,104.0
32167,46192601,availability_365,288.0
32168,46193267,availability_365,296.0
32169,46194131,availability_365,251.0
32170,46195136,availability_365,296.0
32171,46196207,availability_365,181.0
32172,46196403,availability_365,225.0
32173,46197616,availability_365,277.0
32174,46198984,availability_365,59.0
32175,46204128,availability_365,0.0
32176,46215685,availability_365,59.0
32177,46236607,availability_365,111.0
32178,46236688,availability_365,246.0
32179,46236841,availability_365,30.0
32180,46250902,availability_365,0.0
32181,46261278,availability_365,262.0
32182,46292342,availability_365,57.0
32183,46295519,availability_365,36.0
32184,46322840,availability_365,6.0
32185,46335810,availability_365,98.0
32186,46340285,availability_365,110.0
32187,46340428,availability_365,45.0
32188,46372111,availability_365,177.0
32189,46374926,availability_365,58.0
32190,46402506,availability_365,284.0
32191,46413421,availability_365,29.0
32192,46413783,availability_365,121.0
32193,46417327,availability_365,344.0
32194,46432855,availability_365,0.0
32195,46449044,availability_365,33.0
32196,46453859,availability_365,152.0
32197,46476146,availability_365,18.0
32198,46486486,availability_365,359.0
32199,46496585,availability_365,0.0
32200,46549009,availability_365,54.0
32201,46584573,availability_365,0.0
32202,46585029,availability_365,136.0
32203,46585566,availability_365,61.0
32204,46660948,availability_365,0.0
32205,46662841,availability_365,296.0
32206,46714028,availability_365,0.0
32207,46714121,availability_365,0.0
32208,46727775,availability_365,0.0
32209,46772092,availability_365,15.0
32210,46778162,availability_365,290.0
32211,46793928,availability_365,143.0
32212,46801517,availability_365,9.0
32213,46802773,availability_365,0.0
32214,46813733,availability_365,8.0
32215,46814336,availability_365,0.0
32216,46871291,availability_365,85.0
32217,46876859,availability_365,143.0
32218,46877252,availability_365,143.0
32219,46878619,availability_365,177.0
32220,46878960,availability_365,177.0
32221,46898223,availability_365,107.0
32222,46902210,availability_365,210.0
32223,46928669,availability_365,175.0
32224,46949476,availability_365,222.0
32225,46949692,availability_365,84.0
32226,46967295,availability_365,87.0
32227,46973572,availability_365,0.0
32228,46995034,availability_365,30.0
32229,47048836,availability_365,309.0
32230,47054062,availability_365,126.0
32231,47054554,availability_365,126.0
32232,47055165,availability_365,94.0
32233,47095909,availability_365,61.0
32234,47099540,availability_365,353.0
32235,47132519,availability_365,58.0
32236,47135214,availability_365,0.0
32237,47140496,availability_365,283.0
32238,47143888,availability_365,222.0
32239,47160136,availability_365,96.0
32240,47178276,availability_365,315.0
32241,47179938,availability_365,282.0
32242,47243371,availability_365,67.0
32243,47247772,availability_365,321.0
32244,47267922,availability_365,0.0
32245,47292724,availability_365,31.0
32246,47315911,availability_365,125.0
32247,47316298,availability_365,37.0
32248,47328611,availability_365,68.0
32249,47341208,availability_365,99.0
32250,47344582,availability_365,45.0
32251,47373270,availability_365,6.0
32252,47406734,availability_365,20.0
32253,47408958,availability_365,275.0
32254,47432370,availability_365,301.0
32255,47448897,availability_365,345.0
32256,47472982,availability_365,79.0
